CustomerID,Gender,Age,EducationYears,JobCategory,EmploymentLength,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,MaritalStatus,HouseholdSize,HomeOwner,CommuteTime,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,WirelessData,DataLastMonth,DataOverTenure,Multiline,EBilling,LastMonthTotalValue,OverTenureTotalValue,TotalDebt,AverageMonthlyRevenue
9859-QUGDRR-6ZJ,Male,54,14,Sales,5,51000,5.3,1.451511,1.251489,Unmarried,1,0,25,24,19.95,142.3,No,0,0,No,0,0,No,No,19.95,142.3,2.7030000000000003,5.929166666666667
8126-ZZTAAG-KVJ,Male,45,7,Service,11,33000,6.1,0.682407,1.330593,Unmarried,1,0,16,13,9.6,30.95,No,0,0,No,0,0,No,No,9.6,30.95,2.013,2.3807692307692307
0943-RKQWCU-GK7,Female,19,14,Professional,0,22000,13.1,0.521642,2.360358,Married,4,0,22,4,13.5,17.85,Yes,39.05,129.35,No,0,0,No,No,52.55,147.2,2.882,36.8
5129-TRPSYO-456,Male,50,15,Professional,15,118000,15.6,9.29604,9.11196,Married,2,0,21,37,39.45,458.65,No,0,0,No,0,0,Yes,No,39.45,458.65,18.408,12.395945945945945
1125-WSNSLC-7RQ,Male,49,22,Service,12,314000,13.7,3.183332,39.834668,Married,4,0,31,23,36,282.95,Yes,74.1,1747.25,Yes,81.75,1779.75,Yes,Yes,191.85,3809.95,43.018,165.65
9986-NEXLVW-QB2,Female,66,15,Sales,7,50000,10.1,2.2624,2.7876,Married,2,1,22,60,46.35,915.75,No,0,0,No,0,0,Yes,No,46.35,915.75,5.05,15.2625
0550-QFCXTL-1UY,Female,58,17,Sales,7,50000,21.3,2.5986,8.0514,Married,3,0,28,72,175.05,4165.25,No,0,0,No,0,0,Yes,No,175.05,4165.25,10.649999999999999,57.85069444444444
9407-JEVSSB-HYY,Female,59,15,Sales,3,32000,25.5,2.17872,5.98128,Unmarried,1,1,32,60,64.8,1235.65,Yes,43.05,2575.85,Yes,27.05,1585.3,Yes,Yes,134.9,5396.8,8.16,89.94666666666667
2990-QBKGKM-BIR,Male,20,12,Crafts,1,21000,7.9,0.345072,1.313928,Unmarried,1,1,18,9,14.85,56.65,No,0,0,No,0,0,No,No,14.85,56.65,1.659,6.294444444444444
0472-PSMKTM-XZ8,Female,24,17,Service,0,28000,9.2,0.994336,1.581664,Married,3,1,27,31,23.7,232.3,No,0,0,No,0,0,No,No,23.7,232.3,2.576,7.493548387096775
1462-SXEVBW-VFB,Male,42,14,Professional,7,50000,6.2,0.7409,2.3591,Unmarried,3,0,20,4,14.1,9.75,No,0,0,Yes,33.8,124.8,No,Yes,47.9,134.55,3.1,33.6375
4213-XPVFQB-OTG,Male,79,12,Labor,26,22000,15.3,1.534896,1.831104,Unmarried,1,1,21,59,102.9,2074.65,No,0,0,Yes,27.55,1638.5,No,No,130.45000000000002,3713.15,3.366,62.93474576271186
6091-HEBKSI-QCG,Female,19,14,Sales,0,41000,15.4,4.066216,2.247784,Married,3,0,15,12,16.35,54.15,No,0,0,No,0,0,No,Yes,16.35,54.15,6.314,4.5125
2720-KLDQBG-5GZ,Female,48,14,Sales,6,41000,9.7,1.049928,2.927072,Unmarried,1,1,26,68,48.6,1148.2,No,0,0,Yes,35.15,2340,Yes,No,83.75,3488.2,3.977,51.29705882352941
1324-WLMPHA-JYH,Female,74,11,Professional,13,14000,6.4,0.51072,0.38528,Unmarried,1,1,19,65,96.45,2156.15,No,0,0,No,0,0,Yes,No,96.45,2156.15,0.8959999999999999,33.17153846153846
9284-WZHORW-1F0,Female,27,19,Professional,0,91000,5.6,0.494312,4.601688,Unmarried,1,0,31,18,18.75,128.55,Yes,33.55,549.5,Yes,23.75,449,No,No,76.05,1127.05,5.096,62.61388888888889
3405-RDIPBB-DDS,Male,53,16,Professional,9,73000,14.3,1.993849,8.445151,Unmarried,1,0,28,58,35.85,723.1,Yes,42.5,2415.6,No,0,0,Yes,Yes,78.35,3138.7,10.439,54.11551724137931
9454-YISEAZ-K0D,Female,72,19,Sales,9,9000,10.2,0.322218,0.595782,Unmarried,1,1,22,54,37.5,681.7,Yes,50.4,2616.65,Yes,53.75,3022.15,Yes,Yes,141.65,6320.5,0.918,117.04629629629629
5034-BGWIVG-7OV,Male,18,13,Professional,0,20000,6.3,0.27216,0.98784,Unmarried,1,1,29,3,27.75,44.7,No,0,0,No,0,0,No,No,27.75,44.7,1.26,14.9
7559-ZYVIKN-UT6,Female,55,16,Labor,24,380000,4.2,1.05336,14.90664,Married,2,1,16,61,44.4,955.2,Yes,40.55,2358.7,Yes,56.7,3377.4,Yes,Yes,141.64999999999998,6691.299999999999,15.959999999999999,109.69344262295081
6887-CUYUZU-X95,Male,46,8,Crafts,8,37000,7.2,1.42524,1.23876,Unmarried,1,1,29,18,17.55,111.15,No,0,0,No,0,0,No,No,17.55,111.15,2.664,6.175000000000001
3105-HMVKHW-FW4,Male,53,19,Sales,6,41000,10.1,1.291992,2.849008,Married,2,0,28,35,26.55,324.55,Yes,45.6,1595.75,Yes,39.75,1259.25,Yes,Yes,111.9,3179.55,4.141,90.84428571428572
1145-YQLGYX-7S6,Female,31,18,Professional,1,31000,6,0.53568,1.32432,Unmarried,5,1,39,4,11.4,13.55,No,0,0,No,0,0,No,Yes,11.4,13.55,1.8599999999999999,3.3875
5642-MQLRCM-B3N,Female,19,14,Sales,0,16000,10.9,1.086512,0.657488,Married,4,1,34,3,9.6,13.85,Yes,34.55,75.75,Yes,28.9,51.85,Yes,Yes,73.05,141.45,1.7439999999999998,47.15
5023-JCJQTK-DF3,Male,56,12,Sales,14,78000,5.5,0.28314,4.00686,Unmarried,1,0,19,68,129.9,2927.5,No,0,0,No,0,0,Yes,No,129.9,2927.5,4.29,43.0514705882353
1208-OTGYIY-ISM,Female,50,17,Service,14,142000,24.9,16.052532,19.305468,Married,2,1,26,12,8.7,34.85,Yes,27,288.15,No,0,0,No,No,35.7,323,35.358000000000004,26.916666666666668
8861-BZMCAM-0UM,Male,26,19,Service,0,37000,11.3,0.995078,3.185922,Married,5,1,15,39,42.45,635.85,Yes,41.1,1657.2,Yes,32.3,1214.25,No,Yes,115.85000000000001,3507.3,4.181,89.93076923076923
3902-BESDFP-CX1,Female,67,8,Crafts,30,92000,6.8,1.795472,4.460528,Unmarried,1,0,27,65,44.1,972.45,No,0,0,No,0,0,Yes,No,44.1,972.45,6.256,14.960769230769232
3145-RJYXMU-9GP,Male,42,18,Professional,1,62000,15.3,3.234726,6.251274,Unmarried,2,0,36,32,20.1,260.55,No,0,0,No,0,0,No,No,20.1,260.55,9.486,8.1421875
1940-DWFDGN-L81,Female,35,21,Professional,2,74000,6.6,1.97802,2.90598,Unmarried,1,0,29,49,40.8,624.75,Yes,30.35,1476.85,No,0,0,Yes,Yes,71.15,2101.6,4.884,42.88979591836735
0074-IEYMHS-EQ5,Male,45,20,Agriculture,10,85000,19.9,4.989925,11.925075,Unmarried,1,1,19,18,22.95,125.9,No,0,0,Yes,43.6,740.5,No,No,66.55,866.4,16.915,48.13333333333333
6543-LLFVMV-WXX,Male,18,9,Sales,0,18000,5.9,0.16461,0.89739,Unmarried,2,0,22,4,11.1,18.65,No,0,0,No,0,0,No,No,11.1,18.65,1.062,4.6625
2991-VMJIUI-QQL,Female,38,10,Sales,6,25000,5,0.5375,0.7125,Unmarried,1,0,24,30,21.15,243.5,No,0,0,Yes,34.1,977.5,Yes,No,55.25,1221,1.25,40.7
2583-SNENRM-DOI,Female,32,14,Service,4,33000,9.2,0.176088,2.859912,Unmarried,2,1,22,29,14.1,143,No,0,0,Yes,27.75,784.2,No,No,41.85,927.2,3.036,31.97241379310345
4605-XKYPRR-35T,Female,20,12,Sales,1,18000,10.3,1.245888,0.608112,Married,4,0,20,12,14.4,66.95,No,0,0,No,0,0,No,No,14.4,66.95,1.854,5.579166666666667
9565-CKQZAR-8A2,Female,77,14,Professional,29,33000,6.2,0.701778,1.344222,Married,2,0,20,69,63.75,1434.65,No,0,0,No,0,0,Yes,No,63.75,1434.65,2.0460000000000003,20.792028985507248
4891-ZLXKMD-R8X,Female,34,16,Labor,7,28000,3.5,0.22344,0.75656,Married,2,1,22,30,17.1,159.6,Yes,27.6,747.3,No,0,0,Yes,No,44.7,906.9,0.98,30.23
8879-BDJSEM-N9Q,Female,55,14,Service,18,261000,6.1,4.537485,11.383515,Married,4,1,16,71,117.3,2646,No,0,0,Yes,49.75,3558.45,Yes,No,167.05,6204.45,15.921,87.38661971830986
1697-VBCPSG-OWV,Female,56,18,Sales,4,60000,11.7,0.2457,6.7743,Married,5,1,12,59,32.25,614.3,No,0,0,No,0,0,No,No,32.25,614.3,7.0200000000000005,10.41186440677966
7309-OBFGCQ-B8M,Female,78,14,Service,34,68000,5.7,1.034892,2.841108,Married,2,0,46,72,156.75,3780.15,No,0,0,No,0,0,Yes,No,156.75,3780.15,3.8760000000000003,52.50208333333333
6924-TOWHVQ-BR6,Male,73,13,Sales,9,10000,26.6,1.18104,1.47896,Unmarried,1,0,23,47,21.75,341.2,No,0,0,No,0,0,Yes,No,21.75,341.2,2.66,7.259574468085106
0251-NNYDYD-ZVW,Male,44,15,Service,5,29000,5.6,0.509936,1.114064,Unmarried,1,0,21,44,14.7,235.2,Yes,33.15,1360.25,No,0,0,Yes,Yes,47.849999999999994,1595.45,1.6239999999999999,36.26022727272727
4795-DHIIEL-AKP,Female,28,12,Sales,1,19000,3.4,0.449616,0.196384,Unmarried,3,0,21,67,61.65,1388.65,No,0,0,No,0,0,No,No,61.65,1388.65,0.646,20.726119402985077
8386-JTJBGF-K6C,Female,62,17,Labor,26,160000,26.7,19.35216,23.36784,Unmarried,1,1,27,23,28.35,184.3,Yes,38.25,823,Yes,30.65,658.7,Yes,No,97.25,1666,42.72,72.43478260869566
4947-RJJEDN-7RN,Female,73,12,Sales,8,21000,16.2,1.214514,2.187486,Married,2,1,35,55,59.4,1029.55,No,0,0,No,0,0,No,No,59.4,1029.55,3.402,18.71909090909091
8193-BKLGVR-4BH,Female,18,10,Agriculture,2,15000,4.3,0.11868,0.52632,Married,5,1,19,8,37.05,83.15,No,0,0,No,0,0,No,No,37.05,83.15,0.645,10.39375
9049-IXVOST-CNT,Female,36,17,Labor,8,101000,13.2,8.585808,4.746192,Unmarried,1,0,31,33,38.7,422.5,Yes,32.65,1011.35,No,0,0,No,No,71.35,1433.85,13.332,43.449999999999996
9110-FVPBBH-02Q,Male,39,14,Professional,11,45000,5.8,0.79866,1.81134,Married,2,0,28,72,87.45,2019.55,No,0,0,No,0,0,Yes,No,87.45,2019.55,2.61,28.049305555555556
8372-ZSWGHU-LH8,Male,48,19,Crafts,11,96000,6.5,0.76752,5.47248,Married,2,1,27,18,13.2,79.9,No,0,0,No,0,0,No,Yes,13.2,79.9,6.24,4.438888888888889
5297-GKMENW-FQC,Female,48,17,Crafts,12,87000,3.5,2.700915,0.344085,Married,4,0,22,67,58.5,1255.9,No,0,0,No,0,0,Yes,Yes,58.5,1255.9,3.045,18.744776119402985
3045-RSWAPX-5QP,Female,18,13,Sales,0,14000,1.7,0.147798,0.090202,Married,4,1,19,2,9.45,8.05,Yes,43.2,38.5,Yes,34.25,23.15,No,Yes,86.9,69.69999999999999,0.23800000000000002,34.849999999999994
6318-GJXIZZ-26J,Female,73,20,Professional,13,77000,13.7,3.808189,6.740811,Unmarried,1,1,32,49,31.5,525.95,Yes,56.25,2761.65,Yes,47.8,2333.35,Yes,Yes,135.55,5620.950000000001,10.549,114.71326530612247
4451-NEQWOG-BFC,Female,76,11,Crafts,24,16000,9.5,0.24472,1.27528,Married,4,1,25,72,155.25,3714.15,No,0,0,No,0,0,Yes,No,155.25,3714.15,1.52,51.58541666666667
4010-NBXOCJ-UT7,Female,72,13,Crafts,40,14000,20,1.4364,1.3636,Unmarried,1,1,35,71,51.75,1221.6,No,0,0,No,0,0,Yes,Yes,51.75,1221.6,2.8,17.2056338028169
0785-RMHBSX-QYK,Female,58,18,Service,17,140000,21.3,13.09098,16.72902,Unmarried,1,1,19,28,25.5,250.4,No,0,0,Yes,28.55,777.2,Yes,Yes,54.05,1027.6000000000001,29.82,36.7
9282-WPEYAO-PTU,Male,41,18,Sales,3,35000,8.5,0.312375,2.662625,Married,2,1,22,22,26.55,213,No,0,0,No,0,0,Yes,Yes,26.55,213,2.9749999999999996,9.681818181818182
7698-RZOTTO-EC9,Male,50,15,Crafts,17,80000,2.9,1.05096,1.26904,Married,2,1,30,58,55.05,1036.6,No,0,0,No,0,0,Yes,No,55.05,1036.6,2.32,17.872413793103448
9831-FASJKX-KDA,Male,20,15,Crafts,0,18000,6.4,0.150912,1.001088,Unmarried,4,0,43,7,15.75,40.4,No,0,0,No,0,0,No,No,15.75,40.4,1.152,5.771428571428571
8906-YTASPW-PT4,Female,79,13,Sales,7,9000,9.5,0.469395,0.385605,Married,2,0,31,63,59.55,1240.2,No,0,0,No,0,0,No,No,59.55,1240.2,0.855,19.685714285714287
1009-GGLDAH-TAC,Female,52,10,Professional,8,65000,11.4,5.1129,2.2971,Married,2,1,24,39,27,341.05,No,0,0,No,0,0,No,No,27,341.05,7.41,8.744871794871795
7178-QWDZEB-BZQ,Female,62,7,Sales,5,32000,5.3,0.476576,1.219424,Married,2,1,34,31,17.7,191.6,No,0,0,No,0,0,No,No,17.7,191.6,1.6960000000000002,6.180645161290323
8321-KZDZZX-H8T,Male,25,15,Sales,0,19000,2.6,0.073606,0.420394,Married,4,1,30,3,18.15,14.9,No,0,0,Yes,27.95,39.45,No,No,46.099999999999994,54.35,0.494,18.116666666666667
0577-TWNSNX-7EF,Male,29,11,Crafts,7,39000,1.3,0.227643,0.279357,Unmarried,2,0,31,42,43.35,618.5,No,0,0,No,0,0,No,No,43.35,618.5,0.507,14.726190476190476
1636-AJDHWK-OJU,Male,18,13,Professional,0,19000,6,0.46284,0.67716,Unmarried,1,0,21,11,8.25,28.7,No,0,0,No,0,0,No,No,8.25,28.7,1.14,2.609090909090909
2129-FHCWLZ-ZM5,Female,70,18,Professional,12,123000,2.9,0.613524,2.953476,Unmarried,1,1,22,72,93.3,2291.75,No,0,0,No,0,0,Yes,No,93.3,2291.75,3.567,31.82986111111111
1446-EOSUKZ-KSJ,Male,18,13,Professional,0,24000,4.2,0.235872,0.772128,Unmarried,3,0,27,8,40.95,108.05,No,0,0,Yes,32.1,244.35,Yes,Yes,73.05000000000001,352.4,1.008,44.05
6725-WVDKTL-Y9J,Female,37,13,Sales,4,33000,7,0.24255,2.06745,Unmarried,1,0,32,25,15.3,131.85,No,0,0,No,0,0,No,No,15.3,131.85,2.31,5.274
4108-OUNWAB-W0Q,Female,54,12,Sales,4,43000,3.9,0.511485,1.165515,Married,2,0,28,29,24.15,190.45,No,0,0,No,0,0,No,No,24.15,190.45,1.677,6.567241379310344
5128-AHGTLR-ECI,Female,28,15,Sales,0,22000,7.8,0.73788,0.97812,Married,4,0,19,16,15.45,79.65,No,0,0,No,0,0,No,No,15.45,79.65,1.716,4.978125
1656-EBYZAL-ZLY,Male,48,20,Professional,9,50000,10.5,3.08175,2.16825,Married,2,1,31,24,20.85,148.1,No,0,0,No,0,0,Yes,Yes,20.85,148.1,5.25,6.170833333333333
8065-JTDURW-OCG,Female,74,17,Service,22,142000,0.8,0.259008,0.876992,Unmarried,1,1,26,70,161.55,3910.45,Yes,43.4,3069.25,No,0,0,Yes,Yes,204.95000000000002,6979.7,1.1360000000000001,99.71
2623-MEOMRM-QB7,Male,54,17,Sales,11,77000,5,1.05105,2.79895,Unmarried,1,1,19,52,36.15,656.85,Yes,36.75,1804.3,Yes,37.2,1905.1,Yes,No,110.10000000000001,4366.25,3.85,83.96634615384616
6856-KHZATU-IGL,Male,57,19,Service,12,85000,34.9,10.14543,19.51957,Married,2,1,27,53,48.3,862,Yes,55.2,2943.35,Yes,63.55,3402.95,Yes,Yes,167.05,7208.299999999999,29.665,136.00566037735848
7405-OIJWSJ-4IB,Male,29,13,Crafts,6,21000,24.8,2.13528,3.07272,Married,2,0,29,16,24.9,128.75,No,0,0,No,0,0,No,No,24.9,128.75,5.208,8.046875
4891-UBNVXR-I1X,Male,37,11,Professional,4,34000,12.7,1.234948,3.083052,Unmarried,3,0,22,37,21.15,271.9,No,0,0,No,0,0,No,No,21.15,271.9,4.318,7.348648648648648
0378-YTNFRY-YPC,Male,21,13,Crafts,1,22000,31.8,2.504568,4.491432,Unmarried,1,1,26,44,51.75,751.35,Yes,49.35,1916.15,Yes,34.6,1541.6,Yes,No,135.7,4209.1,6.9959999999999996,95.66136363636365
1092-ZIWTTO-1MD,Female,48,13,Sales,4,56000,6.6,0.11088,3.58512,Unmarried,1,1,30,64,104.25,2276.5,No,0,0,Yes,22.75,1398.35,Yes,Yes,127,3674.85,3.6959999999999997,57.41953125
9101-HEPAWQ-C1J,Female,43,12,Service,11,37000,12.3,0.263958,4.287042,Married,2,0,28,12,8.55,36.05,No,0,0,No,0,0,No,No,8.55,36.05,4.550999999999999,3.0041666666666664
7131-KZAJQV-CVB,Female,47,18,Crafts,18,144000,2.8,1.689408,2.342592,Unmarried,2,1,22,9,12.75,38.25,Yes,27.35,260.1,No,0,0,No,No,40.1,298.35,4.032,33.150000000000006
8354-KNMJNR-QEC,Female,32,15,Professional,1,39000,16.6,2.932722,3.541278,Married,5,1,17,56,30.15,600.2,Yes,34.15,1936.9,Yes,33.1,1780.7,Yes,Yes,97.4,4317.8,6.474,77.10357142857143
1917-UNVOZH-K3E,Male,27,15,Professional,1,16000,10.6,0.256096,1.439904,Married,3,1,35,64,26.55,560.4,Yes,44.65,2914.45,No,0,0,No,Yes,71.2,3474.85,1.6960000000000002,54.29453125
2704-LZYTQD-QWX,Male,27,11,Sales,1,23000,22.4,0.133952,5.018048,Married,2,0,25,12,15,53.05,No,0,0,No,0,0,No,No,15,53.05,5.152,4.420833333333333
6337-DWJYHK-QJE,Male,67,20,Professional,12,130000,11.5,2.691,12.259,Unmarried,1,1,33,37,24,289.75,Yes,44.25,1534.75,Yes,46.5,1579.35,Yes,Yes,114.75,3403.85,14.95,91.99594594594595
8388-GRBDWT-6P5,Female,30,16,Sales,0,19000,14.3,0.445588,2.271412,Unmarried,1,1,20,29,45,425.35,No,0,0,Yes,35.55,962.95,Yes,Yes,80.55,1388.3000000000002,2.717,47.872413793103455
5783-UYAGKS-G83,Female,67,16,Sales,5,28000,6.3,0.174636,1.589364,Married,2,1,32,64,51.15,1091.55,Yes,42.7,2639.95,Yes,35.5,2182.05,Yes,No,129.35,5913.55,1.764,92.39921875
5616-QVURZC-BJ4,Female,52,13,Professional,20,248000,8.9,5.275208,16.796792,Married,4,1,22,72,241.8,5683.05,No,0,0,No,0,0,Yes,No,241.8,5683.05,22.072,78.93125
7843-FWHVGC-QYE,Male,73,15,Sales,3,33000,6.2,0.390786,1.655214,Married,2,1,16,72,88.8,2088.7,No,0,0,No,0,0,Yes,No,88.8,2088.7,2.046,29.00972222222222
5637-LPBUOO-JAH,Male,76,13,Sales,13,23000,15,1.10055,2.34945,Unmarried,1,1,34,72,138.3,3307.7,No,0,0,No,0,0,No,No,138.3,3307.7,3.45,45.94027777777777
7968-YDYADQ-JZV,Male,23,15,Professional,1,28000,6,0.11592,1.56408,Unmarried,1,1,30,3,10.2,9.65,Yes,31.4,40.5,No,0,0,No,No,41.599999999999994,50.15,1.68,16.716666666666665
7213-WOTHDB-WNU,Male,62,16,Labor,17,16000,12.2,0.191296,1.760704,Married,2,1,29,63,78.6,1619.3,No,0,0,No,0,0,Yes,No,78.6,1619.3,1.952,25.703174603174602
3741-ABJXPY-CMH,Female,55,14,Crafts,26,130000,3.6,0.62244,4.05756,Married,2,1,26,46,44.55,608.3,No,0,0,No,0,0,No,No,44.55,608.3,4.68,13.22391304347826
3898-XYJZTF-LML,Male,24,15,Professional,1,18000,7,0.33138,0.92862,Unmarried,1,1,22,9,5.25,20.6,No,0,0,No,0,0,No,No,5.25,20.6,1.26,2.288888888888889
5523-BSOVSA-AOW,Male,20,13,Professional,0,18000,10.4,0.466128,1.405872,Unmarried,5,0,32,16,14.7,78.95,No,0,0,Yes,34.3,502.85,No,No,49,581.8000000000001,1.8719999999999999,36.362500000000004
6152-MPJNCG-H83,Female,39,15,Professional,5,35000,4.8,0.80976,0.87024,Married,4,1,27,45,27.75,447.5,No,0,0,No,0,0,Yes,Yes,27.75,447.5,1.6800000000000002,9.944444444444445
7106-YJPLZU-KLT,Male,21,16,Sales,0,28000,7.5,0.2961,1.8039,Unmarried,6,1,25,14,12.3,58.2,No,0,0,No,0,0,No,Yes,12.3,58.2,2.1,4.1571428571428575
9588-FLNZYX-Q8X,Female,77,14,Professional,18,41000,3,0.06519,1.16481,Unmarried,1,0,13,72,109.35,2660.9,No,0,0,No,0,0,Yes,No,109.35,2660.9,1.23,36.956944444444446
4888-HLERTG-7RW,Male,72,15,Sales,7,18000,10.1,1.03626,0.78174,Unmarried,1,0,26,19,13.8,69.2,No,0,0,No,0,0,No,No,13.8,69.2,1.818,3.642105263157895
3702-CMRZWS-4I0,Male,20,9,Sales,0,15000,6.6,0.27621,0.71379,Unmarried,2,0,29,21,20.85,136.45,No,0,0,No,0,0,No,No,20.85,136.45,0.99,6.497619047619047
5757-QFBWHI-1XM,Female,62,14,Professional,9,45000,11.9,1.194165,4.160835,Married,3,0,33,42,25.8,350.8,No,0,0,No,0,0,Yes,No,25.8,350.8,5.3549999999999995,8.352380952380953
2343-ANDVVY-94B,Female,62,19,Professional,5,112000,1.6,0.532224,1.259776,Married,2,1,31,32,12.9,148.85,No,0,0,No,0,0,No,No,12.9,148.85,1.792,4.6515625
4045-LHVURA-U05,Male,57,20,Professional,5,170000,19.6,1.56604,31.75396,Unmarried,1,1,33,52,21.75,360.05,Yes,29.5,1574.1,No,0,0,Yes,Yes,51.25,1934.1499999999999,33.32,37.1951923076923
6347-XUDTDH-69I,Female,20,15,Crafts,0,18000,14.3,1.04247,1.53153,Married,5,1,34,22,14.7,97.95,No,0,0,Yes,29.2,621.3,Yes,Yes,43.9,719.25,2.574,32.69318181818182
0946-YVIXMA-X0W,Female,30,8,Professional,2,28000,1.9,0.341544,0.190456,Unmarried,1,0,19,17,15,79.15,No,0,0,No,0,0,No,No,15,79.15,0.532,4.655882352941177
6981-NTUZOL-ALR,Female,35,18,Sales,2,36000,2.3,0.332856,0.495144,Married,2,1,36,59,45.9,896.15,Yes,42.05,2473,No,0,0,Yes,Yes,87.94999999999999,3369.15,0.828,57.10423728813559
3055-SIVUGH-FJ5,Male,69,18,Labor,28,103000,28,15.66012,13.17988,Married,2,0,34,56,55.35,952.45,No,0,0,No,0,0,Yes,No,55.35,952.45,28.84,17.008035714285715
2486-OLWCHI-4KT,Male,35,15,Professional,6,51000,5.4,1.685448,1.068552,Married,3,0,20,37,26.1,317.65,Yes,33.4,1245.95,Yes,27.3,937.35,No,No,86.8,2500.95,2.754,67.59324324324324
8413-ZLZZJN-0CC,Male,57,17,Labor,25,13000,3.1,0.149916,0.253084,Unmarried,1,1,41,71,117,2834.8,Yes,39.9,2772.35,No,0,0,Yes,Yes,156.9,5607.15,0.40299999999999997,78.97394366197183
1495-ORHBEL-NR2,Male,71,16,Agriculture,32,11000,2.9,0.176726,0.142274,Unmarried,1,1,20,26,20.4,163.7,No,0,0,No,0,0,No,No,20.4,163.7,0.319,6.296153846153846
9446-LFUTDB-7VF,Female,77,15,Labor,31,10000,14.2,0.15904,1.26096,Married,2,1,23,72,200.25,4829.6,No,0,0,No,0,0,Yes,No,200.25,4829.6,1.4200000000000002,67.07777777777778
8503-WRYEXZ-O7H,Male,26,9,Professional,5,20000,15.6,0.79248,2.32752,Married,2,1,26,29,22.65,219.2,No,0,0,No,0,0,No,No,22.65,219.2,3.1199999999999997,7.558620689655172
0264-XXEEFY-T1N,Male,23,15,Labor,1,19000,18.1,1.062651,2.376349,Unmarried,1,0,28,7,9,19.65,Yes,30.6,194.5,Yes,23.35,122.3,No,No,62.95,336.45,3.439,48.06428571428571
9131-MPWUMX-Z0U,Male,46,12,Professional,8,37000,2.5,0.209975,0.715025,Married,2,0,30,63,63.15,1288.15,Yes,24.3,1495.6,No,0,0,Yes,Yes,87.45,2783.75,0.925,44.18650793650794
8452-HAFBNC-BRA,Female,32,10,Labor,11,28000,12.8,1.41568,2.16832,Married,5,1,25,5,10.65,11.6,No,0,0,No,0,0,No,No,10.65,11.6,3.584,2.32
4080-UQGRFL-92T,Male,64,12,Service,25,129000,12.3,5.378913,10.488087,Married,2,1,18,59,52.8,1113.55,Yes,30.6,1695.7,No,0,0,Yes,No,83.4,2809.25,15.867,47.61440677966102
1599-NTGIAV-BHR,Male,33,9,Professional,6,25000,10.3,0.618,1.957,Unmarried,3,0,22,11,19.8,84.05,No,0,0,No,0,0,No,Yes,19.8,84.05,2.575,7.640909090909091
2463-SKSPHX-SQ1,Male,52,10,Sales,2,32000,9.9,1.875456,1.292544,Unmarried,2,1,17,11,13.65,46.9,No,0,0,No,0,0,No,No,13.65,46.9,3.168,4.263636363636364
5848-XJWTXD-F1Q,Female,25,14,Labor,3,29000,7.7,1.118733,1.114267,Married,5,1,23,27,26.4,240.3,Yes,41.15,1094.7,No,0,0,Yes,Yes,67.55,1335,2.2329999999999997,49.44444444444444
8635-SSCGQX-N1I,Female,78,18,Labor,13,9000,9.8,0.294588,0.587412,Married,2,1,28,66,69.3,1460.2,Yes,47.1,3025.3,Yes,44.95,2931.1,Yes,Yes,161.35000000000002,7416.6,0.8820000000000001,112.37272727272727
5702-MPUGBY-GWR,Male,58,15,Service,16,149000,13.2,11.50578,8.16222,Unmarried,1,0,32,56,43.2,768.7,No,0,0,No,0,0,No,No,43.2,768.7,19.668,13.726785714285715
5860-SICLLL-BPL,Female,21,16,Professional,0,15000,3.6,0.17172,0.36828,Married,6,0,27,9,23.25,69.15,Yes,59.6,548.75,Yes,34.75,211.6,Yes,Yes,117.6,829.5,0.54,92.16666666666667
5273-MFTMQI-1W9,Female,30,11,Professional,4,37000,21,2.37762,5.39238,Married,2,1,23,36,32.7,387.25,No,0,0,Yes,39.4,1507.75,No,No,72.1,1895,7.77,52.638888888888886
8221-APKTFC-YQB,Female,78,12,Sales,11,12000,12.3,0.166788,1.309212,Unmarried,1,0,23,52,24.45,398.75,Yes,22.35,1224.1,No,0,0,Yes,Yes,46.8,1622.85,1.476,31.208653846153844
1802-JIGHIT-40I,Male,79,13,Professional,34,15000,6.7,0.59496,0.41004,Married,2,1,22,69,84.45,1942.2,No,0,0,Yes,28.6,1950.05,Yes,No,113.05000000000001,3892.25,1.0050000000000001,56.40942028985507
8152-VLJKWQ-IFQ,Male,31,9,Sales,3,22000,7.7,0.896126,0.797874,Unmarried,2,1,21,58,39.3,704.45,No,0,0,No,0,0,Yes,No,39.3,704.45,1.694,12.145689655172415
6573-TUUUVJ-YMX,Male,58,22,Sales,2,35000,4.4,1.01024,0.52976,Married,3,0,19,6,16.05,39.35,Yes,31.5,174.05,Yes,26.2,151.4,Yes,Yes,73.75,364.8,1.54,60.800000000000004
6433-SDEDZO-V8L,Male,48,14,Labor,13,88000,16.1,2.394392,11.773608,Unmarried,2,1,30,44,23.25,324.35,No,0,0,No,0,0,No,No,23.25,324.35,14.168,7.3715909090909095
5025-ICIWXS-G6Z,Male,30,14,Sales,1,65000,6.5,0.85345,3.37155,Unmarried,2,0,36,34,24.45,283.2,No,0,0,No,0,0,No,No,24.45,283.2,4.225,8.329411764705881
6448-ZAIFUT-RS7,Male,69,12,Labor,27,87000,16.5,7.40718,6.94782,Married,2,0,23,68,67.8,1497.7,No,0,0,No,0,0,Yes,No,67.8,1497.7,14.355,22.025000000000002
