"PROD_NBR","PROD_DESC","monthlySaleValue"
"30904205159","DRIMINATE 50MG TABLET BOXED 100CT MAJOR",5.97
"35167220022","CLOTRIMAZOLE 1% CREAM 1OZ TARO",5.97
"7362100641","FISHERMAN FRIEND PKT ORIG XSTRONG 20CT",5.97
"74624300001","MUTTON TALLOW 1OZ BAKER",5.97
"7685571021","DELUXE CONTACT LENS CASE 71021PKG 2 PCK",5.97
"78070790123","CORALITE SHEER BANDAGE EXLG 4X2",5.97
"34230005807","LUDENS FLAT LICOR DRP 20X14",5.96
"31254793657","NEOSPORIN KIDS WOUND CLEANSER 2.3OZ",5.95
"35167220305","NASAL SPRAY MAX STRENGTH 0.5OZ TARO",5.95
"9243727652","VISCO GEL TOE SPACERS",5.95
"30904053060","TAB-A-VITE MULTIVIT TABLET 100CT MAJ",5.92
"2571568306","MICROFIBER CLEANING CLOTH POUCH",5.89
"30768304058","SD VIT D-3 ORNG 5000 IU LIQ 2 OZ",5.89
"74098527380","VIT D 400IU CHEW TAB ORANGE 110CT 21ST",5.88
"3700045309","METAMUCIL COARSE ORIGINAL 19OZ",5.83
"7205861057","THICK-IT AQUACAREH2O WATER (N) 46OZ",5.83
"309047915705","IBUPROFEN 200MG TAB BROWN 250CT MAJOR",5.81
"30904643459","SENNA LAXATIVE 8.6MG TAB 100",5.8
"9243781321","PEDIFIX VISCO-GEL",5.8
"30113436871","GS NAPROXEN SODIUM CAPL/ALEVE JD OBS",5.79
"7985401109","FERROUS SULFATE 5GR TAB 100CT NAT BLEND",5.79
"7985450021","CALCIUM OYSTER 500MG TAB 100CT NAT BLEND",5.79
"9110810464","ORGANIX CMP BOX DRK CH DRP 21",5.78
"30395040796","CALAMINE LOTION PINK PHENOLATD 6OZ HUMCO",5.77
"30904051860","VIT B6 100MG TABLET 100CT MAJOR",5.76
"31184512221","MASON COLON HRB CLNSR CAP 100",5.75
"2360103402","RINSE FREE BODY BATH 16 OZ CAREX",5.73
"2360103405","RINSE FREE PERINEAL CLEANSER CONT SPRAY",5.73
"30904502309","CERTA-VITE LIQUID 8OZ MAJOR",5.73
"75606302225","75606302225",5.73
"31184516911","MA PRUNE SENNA CONCENTRATE",5.71
"30766739196","TUMS EXTRA TABLET TROPICAL FRUIT 96CT",5.69
"3076801788","IRON 25MG CARBONYL TABLET 200CT SUNDWN",5.69
"31184506935","B-12 1000 MCG TABLETS",5.69
"31184511308","DHEA 50MG 30CT MASON",5.69
"4138806709","ODOR EATERS INSOLE ULTRA DURABLE",5.69
"7003013216","GS ANTI DIARRHEAL CPLT/IMODIUM JD OBS",5.69
"904645760","DOK 100 MG SGC 100 UNBOXED",5.64
"31184505331","ACIDOPHILUS PECTIN CAPSULE 100CT MASON",5.59
"31184511869","DIGESTIVE ENZYMES TABLETS 90 CT MASON",5.59
"34580297426","CETIRIZINE 1MG/ML SYRUP 4OZ PERRIGO",5.59
"35166020469","PSEUDOPHEDRINE 120MG TAB 10 12HR JDEOBS",5.59
"68142102611","DULCOGAS TANGY CITRUS CHEW TAB 18CT",5.59
"75618410194","LITTLE COLDS HONEY POPS 10CT",5.59
"7985400260","FOLIC ACID 800MCG TAB 100CT NAT BLEND",5.59
"30536108494","ARTIFICIAL TEARS 1.4% SOL 15ML",5.58
"8770139924","BL LAMBS WOOL",5.58
"1101740498","SCHOLLS FOR HER HEEL LINER 1PR",5.57
"30536360408","SIMETHICONE 180MG CAPSULE 60CT WATSON",5.57
"30904063160","NIACIN 500MG CAPSULE 100CT TR MAJOR",5.53
"30065019205","CLERZ PLUS REWETTING DROP 5ML",5.49
"30234089455","DUREX REAL FEEL CONDOM 3CT",5.49
"307660740520","TUMS REGULAR TABLET PEPPERMINT 150CT",5.49
"30904772714","ACID GONE ANTACID LIQUID 12OZ MAJ",5.49
"31184505711","MASON VIT B-6  100MG TB 100",5.49
"31184517489","WATER PILL WITH POTASSIUM",5.49
"74098521495","FISH OIL 1000MG SFTGL 60CT 21ST CENTURY",5.49
"7631430297","EMERGEN-C VIT C 1000MG ORANGE 10CT",5.49
"8019630305","CURAD BANDAGE SHEER 1SZ 80CT",5.49
"8770140686","GNP APAP CHLD PLUS MS DF LIQ 4 OZ",5.49
"8770178026","GNP VIT C 500 MG RH CPL 100",5.49
"30234012900","DUREX EXTRA SENSITIVE CONDOM 3CT",5.47
"536279059","CEROVITE LIQUID CITRUS 8OZ WATSON",5.47
"30603026329","Q-PAP 325 MG TAB 100",5.46
"89987400204","MATY'S ALL NATURAL VAPOR RUB",5.45
"2930000006","LORANN OIL PEPPERMINT 1DR",5.44
"4116742660","ALLEGRA ANTI-ITCH CREAM INTENS RELF 1OZ",5.44
"8770140313","GNP CHILD GUMY VITAMN CHW 60",5.44
"2571569622","FINGURE SPLINT",5.43
"2571569609","AMMONIA AMPOULE INHALANT 6CT API",5.39
"75618410860","LITTLE REMEDIES SORE THROAT POPS 10CT",5.39
"30045019201","MOTRIN CHILD SUSPENSION BERRY 1OZ",5.38
"35416255009","MEN-PHOR ANTI-ITCH LOTION 7.5OZ GRX",5.37
"30904404073","ASPIRIN 81MG CHEW ORNAGE 36CT MAJ",5.31
"31074201730","SOFTLIPS INTENSE DOUBLE MINT 12X3.65",5.29
"38137005568","BAND-AID PLUS ANTIBIOTIC NEON ASST 20CT",5.29
"4116710021","ROLAIDS EXTRA STR TABLET FRUIT 96CT",5.29
"7985420010","VIT B1 100MG TABLET 100CT NAT BLEND",5.29
"89987400201","MATY'S ALL NATURAL COUGH SYRUP",5.29
"7295906022","DIUREX WATER PILLS 22",5.23
"2571597433","FLENTS FINGER SPLINT 2SIDE XL",5.22
"30904555124","ALLERGY BANOPHEN 25MG TABLET 24CT MAJ",5.21
"2571597485","FLENTS SPLINT XL 2SIDE #97485 1EA JDEOBS",5.19
"61271614403","FINGER SPLINT/LARGE",5.19
"61271614433","FINGER SPLINT 4-PRONG  R1443L",5.19
"8770139967","GNP K-PEC ANTI DIARRH LIQ 12 OZ",5.19
"2930000009","LORANN OIL ANISE 1DR",5.19
"4203710364","BC HEADACHE POWDER 6 PK JDE OBS",5.18
"7214001308","NIVEA KISS CHERRY LIP 0.17 OZ JDE OBS",5.18
"5113199759","NEXCARE COMFORT FABRIC",5.13
"33732000109","MACKS EAR PLUG KIDS ORANGE NRR22 6PR",5.09
"381371161539","JJ PAPER TAPE 1 IN X 10 YDS",5.09
"30904649120","EYE WASH O/S 118ML",5.08
"31184511729","C 500 W/ROSEHIPS LEMON BIO TAB",5.08
"34580227603","HYDROCORT         30GM   1%",5.08
"35789638124","LOPERAMIDE GCP 2MG TAB 24",5.08
"30904201360","ASPIRIN EC 5GR UBX TAB 100",5.06
"30904586960","DOCUSATE SOD 100MG TABLET 100CT MAJOR",5.06
"536354201","VIT B12 100MCG TABLET 100CT WATSON",5.05
"536348107","FERROUS SULF ER 140 MG TAB 2X15",5.02
"2360103403","RINSE FREE SHAMPOO&CONDITIONER 8OZ CAREX",5
"38290550002","BD 5500 ALLERGY SYR 28G 1/2",5
"8307800030","CARMEX CARDED STICK CHERRY 12X0.15OZ",5
"28785300405","KAZ INHALANT LIQUID KFC4 4OZ",4.99
"30536002583","ALMACONE LIQUID 12OZ DS ONC",4.99
"30573190530","CHAP-STICK CHERRY 3PK",4.99
"30761001020","BAS BETA CRTN 25 IU CAP 100",4.99
"30761009420","BASIC VIT C  500MG TAB 100",4.99
"30761028320","BAS MAG OXIDE 250 MG TAB 100",4.99
"30904578220","DIMAPHEN DM ELIXIR BOXED 120ML MAJOR",4.99
"31184514775","VIT D-3 1000I SGC 60CT MASON",4.99
"312350123507","BOROLEUM NASAL SOOTHING OINTMENT 0.6OZ",4.99
"3291700013","THROAT COAT",4.99
"3291700165","TRADITIONAL MEDICINALS ROASTED DANDELION ROOT",4.99
"3504601214","WM SPR HI-POT MULT VIT&MN TAB 60",4.99
"36373694101","SUCRET LOZENGE BOX MDCTD H/LEMON 18CT",4.99
"37003014816","GS CHILD CLD/CGH ELX/DIMETAPP JD OBS",4.99
"4329255806","SHARK CARTILAGE 750MG CAPSULE 30CT MAGNO",4.99
"51131015944","NEXCARE MASK ALL PURPOSE 5CT",4.99
"536665901","BIOTIN 300MCG TABLET WATSON",4.99
"6597304084","GAUZE 8 PLY NS 4X4 SPG 200",4.99
"74098521196","B6 100MG TAB 110CT 21ST CENT",4.99
"74098521368","CHROMIUM PICOLINATE 200 MCG 100CT",4.99
"74098527304","21ST CENTURY ONE DAILY MAXIMUM 100 TABS",4.99
"76870264610","WASH CLOTH CLASSIC 48CT TENA",4.99
"78751102991","MICROFIBER LENS CLOTH 6'S JD OBS",4.99
"7957310928","ACU-LIFE OTO SCOOP EAR WAX REMOVER",4.99
"85868100400","GOGARGLE MINTY FRESH TABLET 10CT",4.99
"8770127487","GNP ONE DAILY VIT TAB 100",4.99
"8770141136","GNP METATARSL PAD 3X4",4.99
"312546632639","HALLS SUGAR FREE BAG ASSORTED MINT 25CT",4.98
"31254663403","HALLS NATURALS BAG HONEY LEMON CHAM 25CT",4.98
"4138826001","BLISTEX JAR DCT CARDED 12X0.25OZ",4.98
"61678411901","ZINC OXIDE OINTMENT TUBE 1 OZ JDEOBS",4.98
"89516400258","JAKEMANS BAG HONEY LEMON 30CT",4.98
"89516400260","JAKEMANS BAG CHERRY 30CT",4.98
"10665973012124","GAUZE PADS 2X2-12PLY",4.97
"381371161270","JJ GAUZE PADS 4IN X4INCH 10CT",4.97
"30132020145","FLEET ENEMA 4X4.5OZ",4.94
"30113035926","GS TUSSIN DM CLD/SN/ROBITUSDM 4OZ JDEOBS",4.93
"30536138912","HEMORRHOIDAL SUPPOSITRORY 12CT WATSON",4.9
"30536398501","MECLIZINE 12.5MG TABLET 100CT WATSON",4.89
"30904073431","TRIPLE ANTIBIOTIC OINTMENT 30GM MAJOR",4.89
"30904198516","ACETAMIN 160MG/5ML ELIXIR 16OZ MAJ",4.89
"87701412431","GNP IBUPROFEN PM WHITE CPL 20",4.89
"8019630515","CURAD BANDAGE KIDS CAMP CAMO PK 1SZ 25CT",4.88
"3660230114","RICOLA NAT PR CRAN VIT C BAG 24",4.86
"7685500027","EAR PLUGS AIR POCKET 00027PKG CAREX",4.86
"3076800911","COD LIVER OIL DBL STR GELCP 100CT SUNDWN",4.85
"7467620723","MUELLER BLISTER PADS",4.85
"38137004728","JJ NON-STICK PAD LARGE 3""X 4""10CT JDEOBS",4.83
"31254663778","HALLS REFRESH BAG S/F STRAWBRRY 20CT",4.8
"30149085602","PEPTO BISMOL MAX LIQUID CHERRY 4OZ",4.79
"36373600438","BONINE 25MG CHEW TABLET 8CT",4.79
"4203710290","GOODYS POWDER BACK BODY PAIN 24CT",4.79
"4203710480","GOODYS X/S HEADACHE CAPLET 24CT",4.79
"7295901012","NAUZENE MOTION SICKNESS TABLET 18CT",4.79
"79285001222","BURTS BEES ULTRA CONDITION BLM",4.79
"84603600188","GS ENTERIC ASP LOW DOSE/BAYER120CT JDOBS",4.79
"312546625426","HALLS SUGAR FREE BAG BLACK CHERRY 25CT",4.78
"814832014292","LUDENS BOX HONEY LEMON 20X20CT",4.77
"7003013207","GS IBUPROFEN TABS/ADVIL JD OBS",4.76
"3076841283","FERROUS SULFATE 65MG TAB 120CT SUNDWN",4.75
"9089180000","PREVAIL GUARD MALE WHITE U/G 9X14",4.75
"30677007001","FERROUS SULFATE 325MG GRN TAB 100CT URL",4.74
"36373620025","ANACIN TABLET 30CT",4.73
"85747000309","HERO ENGERY SHOT X/STR MIX BERRY 12X2OZ",4.71
"2571594880","BUNION TOE POSTIONER LARGE 94880",4.69
"2791701465","VITAFUSION B COMPLEX CHEW 70 E",4.69
"30113033240","GS MILK OF MAG MINT/PHILLIPS 12OZ JDEOBS",4.69
"30472034556","HYDROCORTISONE 1% OINTMENT 1OZ ACTAVIS",4.69
"38137008524","JJ STERI PAD LARGE 4""X4"" 10CT",4.69
"31184512385","LIQUID CALCIUM 1200W/D SOFTGEL",4.68
"31254662349","HALLS DEFENSE STICK STRAWBERRY 20X9CT",4.67
"8770142519","GNP PAIN RELIEF 500MG TRIAL 12X8CT",4.67
"30113041678","GOODSENSE ASPIRIN 325MG TABLET 100CT",4.63
"8770140666","GNP FLU CC DT BRRY SEVERE PWD 6",4.63
"30187552005","CORTAID CREAM MAX STRENGTH 0.5OZ",4.61
"30904628889","ASPIRIN 81 MG CHW 90",4.6
"1101740970","SCHOLLS INVISIBLE CORN CUSHION STRIP 6CT",4.59
"3076812508","GINKGO BILOBA+ 60MG TABLET 100CT SUNDWN",4.59
"3600036994","SAFESKIN KIDS SPORT WRAP PINK 2""X2.2YD",4.59
"7760200656","FLENTS FASHION CHAIN SLV",4.59
"30904546052","CALCIUM+D OYSTER 500MG TABLET 60CT MAJ",4.58
"3660083311","LBL CHAPSTICK MEDI CLASIC",4.58
"31074201973","WELLPATCH CAPSAICIN XL PAIN SINGLE 15CT",4.57
"3076800691","ZINC GLUCONATE 50MG TABLET 100CT SUNDWN",4.55
"37513730363","CLOVERINE SALVE SKIN HEALING 1OZ",4.5
"2318502241","EAR PLUG STOPPLE WAX COTTN NRR22 2PR API",4.49
"2571569608","SILVER EXTR W/ MAG",4.49
"31184505651","MASON VIT B-1 100MG TB 100",4.49
"4155426453","BABY LIPS- PEPPERMINT",4.49
"5113199779","NEXCARE ACTIVE BANDAGES 50CT",4.49
"74098521245","VIT E 400IU DL-ALPHA SOFTGEL 110CT 21ST",4.49
"76845510833","SENSI-CARE SKIN CLNSR SOL 8 OZ",4.49
"30904421551","ARGININE 500MG TABLET 50CT MAJOR",4.47
"81483201049","LUDEN TH/DRP BOX 14 COOL MENTH",4.47
"30904548652","CERTA-VITE SENIOR W/LUTEIN 60",4.43
"7685571029","APEX EYE PATCH",4.42
"3013800045","JOHN G KYLES PLASTIC EYE CUP",4.41
"2571594872","BUNION TOE POSITIONER MEDIUM 94872",4.39
"30219020416","AGUA MARAVILLA LIQUID 16OZ",4.39
"35166093930","CETERIZINE",4.39
"8770140624","GNP MERCUROCLEAR SOL 59 ML",4.39
"31254663669","HALLS DEFENSE BAG S/F BLUEBERRY 25CT",4.38
"66597305360","SPONGE TOP STER 4X4 SPG 25X2",4.36
"8307800031","CARMEX CARDED STRAWBERRY TUBE 12X0.15OZ",4.36
"38137008295","JJ FIRST AID KIT TO GO MINI 12PC",4.33
"30074284000","EAR ADULT SYG 3 OZ",4.29
"30536105429","ASPIRIN 325MG 100 TABS",4.29
"3076800751","GARLIC 1500MG CAPSULE 100CT SUNDWN",4.29
"7685570036","SYRINGE BABY EAR 70036",4.29
"79285001110","BURTS BEES TIGER LILY TINTED L",4.29
"84603600513","GS EPSOM SALT 4 LB JDEOBS",4.29
"31074201233","SOFTLIPS STICK SPF20 CHRRY 2PK 12X0.14OZ",4.27
"36602311954","RICOLA BAG HNY LEM ECHINACEA LOZ 19CT",4.26
"87701412042","GNP IBU CHILD BRRY BONUS SUS 5 OZ",4.25
"5138191129","SWEET ORANGE ESSENTIAL OI",4.2
"3076804069","FOLIC ACID 400MCG TABLET 250CT SUNDWN",4.19
"31074201575","WELLPATCH BACKACHE PATCH XLARGE 4CT",4.19
"31184506171","MAGNESIUM GLUCONATE 550MG TABL",4.19
"83786400058","CALCIUM 600MG TAB 60CT PLUS PHARMA JDOBS",4.19
"30521023159","VASELINE LIP PINK",4.18
"76845510849","ALOE VESTA 2IN1 OINT ONT 2 OZ",4.18
"8770140355","GNP LIP BALM TUB LPB 48",4.16
"37003013845","GS ANTI DIARRHEAL/IMODIUM AD JD OBS",4.14
"7582016015","SWISS KRISS FLK 1.5 OZ",4.14
"30904001224","ALLERGY CHLORATE 4MG TABLET 24CT MAJ",4.12
"30904530920","IBUPROFEN CHILD SUSPENSION BERRY 4OZ MAJ",4.1
"8019632379","CURAD EYE PATCH 20CT",4.09
"8037601562","PROFOOT VITA GEL CORN WRAP 3CT",4.09
"30536102008","SIMETHICONE 125 MG CHW 60",4
"2260096003","TROJAN FIRE & ICE CONDOM 3CT",3.99
"30168001135","BACITR ZINC OINTMENT 500UN/GM 0.5OZ FOU",3.99
"30536101294","EARWAX TREATMENT DROPS 0.5 OZ",3.99
"30536101901","SIMETHICONE 80 MG CHW 100",3.99
"30536322201","ACETAMIN 325MG TABLET 100CT WATSON",3.99
"30761002120","BAS SELEMIUM 50 MCG TAB 100",3.99
"30761055520","BAS VIT B-1 100 MG TAB 100",3.99
"307660739234","TUMS EXTRA TABLET FRUIT 48CT",3.99
"3076846723","GARLIC ODORLESS 75MG SFTGL 140CT SUNDWN",3.99
"31011903580","BIOTRUE MULTI PURPOSE SOLUTION 2OZ",3.99
"35789674606","CALCIUM 600MG TABLET 60CT GERICARE",3.99
"381370044086","BAND-AID TOUGH STRIPS 1SZ 20CT",3.99
"38137004815","JJ FIRST AID TAPE CLEAR 1""X10YD",3.99
"681421020015","DULCOLAX 5MG TABLET 10CT",3.99
"71728400621","FP VITAMIN D 1000IU 60'S",3.99
"71728400655","F/P ACIDOPHILUS",3.99
"71728400658","F/P BIOTIN 1000MG",3.99
"71728400659","FP CALCIUM MAG 60'S",3.99
"74098521377","21 ST FOLIC ACID 400 MCG",3.99
"74098522263","CAL MAG ZINC +D3",3.99
"79285001920","BB EUCALYPTUS BALM",3.99
"87701553905","GNP TRP ANTIB ONT 1 OZ",3.99
"88452115283","TELFA AMD ADHESIVE 2INX3.75IN 10CT BANDA",3.99
"904322035","EAR DROP 15ML MAJOR",3.99
"3056811113","G/L S/F CGH SUPP HNY/LM 30",3.98
"7256008024","COUGH DROPS MENTHOL EUCL",3.98
"83152700514","FAMILY CARE MUSCLE & JOINT P/R G",3.98
"38137104019","BANDAID KIDS TRANSFORMERS ASST",3.97
"8770127038","GNP ENEMA SINGLE ENM 4.5 OZ",3.97
"30904198251","MAPAP ACETAMIN 325MG TAB 50CT BOXED MAJ",3.96
"61271614402","MEDIUM FINGER SPLINT",3.96
"9742100008","POWERBAR ENERGY BAR PNT BTR",3.9
"300450295095","IMODIUM A-D CAPLET 6CT",3.89
"30603028221","SENNA LAXATIVE TABLET 100CT QUALITEST",3.89
"4422401280","AFTER BITE KIDS SENSITIVE LIQUID 0.7OZ",3.89
"7003013512","GS IBUPROFEN CAPLETS/ADVIL JD OBS",3.89
"30536106708","CALCIUM 600 +D 800IU TAB 60",3.88
"30904198859","MAPAP ACETAMIN 500MG TAB 100CT BOXED MAJ",3.88
"536781601","POLY-VIT IRON CHEW TAB 100CT WATSON",3.87
"3600040598","POISE PADS MICRO LINER 26PK 12/CS JDEOBS",3.81
"3076800618","POTASSIUM GLUC 595MG CAPLET 100CT SUNDWN",3.79
"31184511135","MELATONIN 3MG TAB",3.79
"31284355104","PHILLIPS MILK OF MAGNESIA ORIGINAL 4OZ",3.79
"381371161423","JJ PADS NON STICK 2IN X 3IN",3.79
"80196300207","CURAD PAD NON-STICK W/ADH TAB 3""X4"" 10CT",3.79
"85323600506","FISHERMAN FRIEND BAG S/F MINT 20CT",3.79
"87701411397","GNP SEPARATOR TOE SOFT FOM 3X8",3.79
"30904533260","ZINC SULFATE 220MG CAPSULE 100CT MAJOR",3.77
"30904027260","VIT E 200IU DL-ALPHA CAPSULE 100CT MAJOR",3.76
"30536360735","NASAL DECONG 30 MG TAB 24",3.75
"23601875020","GLOVE COTTON SM/MD GLV",3.73
"3805600019","SYRINGE EAR #19 1OZ CARA",3.69
"7050102512","NEUTROGENA NATURALS LIP BALM 0.15OZ",3.69
"70738709308","COBAN             4X5YD BDG",3.69
"75940902286","GZ STRETCH 3X4.1Y GZE",3.69
"87701444166","GNP ANTACID X/S BERRY TAB 96",3.69
"89516400201","JAKEMANS BOX ANISE LIQUORICE 24CT",3.69
"8307800317","CARMEX LIP BALM ORIGINAL SPF15",3.65
"30904632078","ENEMA SINGLES ENM 4.5 OZ",3.64
"7685577016","FINGERSPLINT COMBO 77016",3.63
"8037601552","VELVETEX CALLUS CUSHIONS  PROF",3.63
"30761084720","POTASSIUM GLUCONATE TABLET 100CT BASIC",3.6
"76858500801","ZINC SULF 220 MG CAP 100",3.6
"38137116317","JJ BANDAID KID FROZEN JDEOBS",3.59
"5113119791","NEXCARE EARLOOP MASK",3.59
"8037601568","PROFOOT MEDICATED TOE BANDAGE",3.59
"4138822031","BLISTEX MEDICATED MINT CARDED 24X0.15OZ",3.58
"8307801431","CARMEX STRAWBERRY .35OZ CARD",3.58
"30185064901","DIPHENHYD 50MG CAPSULE 100CT SANDOZ",3.53
"30472034356","HYDROCORTISONE 1% CREAM 1OZ ACTAVIS",3.49
"30904262160","MULTIVIT CHILD CHEW 100CT MAJOR",3.49
"31170105904","PERI-WASH II DEOD CLNSR LIQ 4 OZ",3.49
"31184514971","FERROUS SULFATE 325MG 100TAB",3.49
"3504600082","VISIVITES W/ LUTEN TAB 60",3.49
"51131669932","NEXCARE TAPE CLOTH DURABLE DSPR 3/4""X6YD",3.49
"51131669949","NEXCARE TAPE CLEAR FLEX DSPNSR 3/4""X7YD",3.49
"71728400603","FP MAG OXIDE 400, 60 TABS",3.49
"71728400667","L LYSINE",3.49
"7685570038","ASPIRANT NSAL",3.49
"79285014399","BURT'S BEES LIP BALM TIN",3.49
"83786400101","ACETAMIN 325MG TABLET 100CT PLUS PHARMA",3.49
"9089160016","PREVAIL BLADR LONG MODERT PAD 9X16",3.49
"30904062960","NIACIN 250MG CAPSULE TR 100CT MAJOR",3.47
"30761005820","VIT D 400IU TABLET 100CT BASIC",3.39
"51131669925","NEXCARE TAPE PAPER DSPR 3/4""X8YD",3.39
"5113199522","NEXCARE HEAVY DUTY FABRIC ASST 30CT",3.39
"7214001257","NIVEA LIP BUTTER VAN MAC KISS",3.39
"8770142518","GNP IBUPROFEN 200MG TRAVEL SIZE 12X8CT",3.38
"30904227260","NIACIN 500MG TABLET 100CT MAJOR",3.35
"30573194312","CHAPSTICK TOT HYDRA BLM VANILLA 12X.12OZ",3.29
"76845510847","ALOE VESTA 2IN1 COND LOT 8 OZ",3.29
"7685500020","EAR PLUGS WITH CORD 00020PKG FOAM",3.29
"84603600664","GS EPSOM SALT 16 OZ JDEOBS",3.29
"8770141247","GNP ASPIRIN 81MG ORANGE CHW 2X36",3.29
"8770196390","GNP ASPIRIN L/CT N/CRC TAB 100",3.29
"30904634946","RANITIDINE 75 MG TAB 30",3.27
"30536323101","ACETAMIN 500MG TABLET 100CT WATSON",3.23
"31074200013","MENTHOLATUM TUBE ONT 1 OZ",3.23
"30904791459","IBUPROFEN 200MG TABLET WHITE 100CT MAJOR",3.21
"536384301","FOLIC ACID 800MCG TABLET 100CT WATSON",3.2
"2571594891","ADJUSTABLE TOE SPLINT",3.19
"31074201732","SOFTLIPS INTENSE BERRY MINT 12X3.65GM",3.19
"4422461060","AFTER BITE LIQUID 0.5OZ",3.19
"5138191112","CITRONELLA JAVA ESS OIL   0.5OZ",3.19
"30573192812","CHAPSTICK CARD MOIST/APPL 12CT JDEOBS",3.18
"8019630303","CURAD TAPE WATERPROOF 1/2""X5YD",3.18
"814832015275","LUDENS FLAT BLUE RASPBERRY DROP 12X20CT",3.18
"30904053160","TAB-A-VITE MULTIVIT IRON TAB 100CT MAJ",3.17
"2318508142","EAR PLUG QUIET PLEASE FOAM NRR29 2PR",3.09
"30536623772","NATURES TEARS DROP 15ML WATSON",3.09
"30904053660","MULTIVIT W/IRON CHEW 100CT MAJOR",3.09
"85743000200","DREAM WATER SHOT NIGHTEA 12X2.5OZ",3.05
"30904791451","IBUPROFEN 200MG TABLET WHITE 50CT MAJOR",3.04
"1116910011","SOLTICE QUICK RUB CREAM 1.33OZ",2.99
"381370056355","BAND-AID COMFORT-FLEX PLASTIC 1SZ 60CT",2.99
"4138800359","BLISTEX LIP VIBRANCE SPF15 BLM 12X.13OZ",2.99
"71728400640","FP VITAMIN-C, 500MG, 100 TABS",2.99
"71728400665","FOLIC ACID 400MCG 180 TABS",2.99
"71941040001","5 HOUR ENERGY 2 OZ",2.99
"7214000510","NIVEA KISS OF HONEY LIP CARE",2.99
"7214000817","NIVEA LIP CARE MEDICATED RECOVRY 6X.17OZ",2.99
"7256005883","DAILY C VIT C LOZENGE BAG 30CT",2.99
"7685571025","APEX EYEGLASS CHAIN GOLD",2.99
"7685577005","FINGER COT MED SPLINT",2.99
"79285001452","BURTS PG REFRESH LIP",2.99
"79285010999","BURTS BEES LIP BALM TIN",2.99
"79285016499","BURTS BEES POMAGRANATE LIP",2.99
"80196300085","CURAD PAD NON-STICK 3""X4"" 10CT",2.99
"88827710091","CURAD FABRIC ANTIBAC 1SZ 3/4""X3"" 30CT",2.99
"30904227060","NIACIN 50MG TABLET 100CT MAJOR",2.95
"31254662910","HALLS STICK ICE PEPPERMINT 20X9CT",2.91
"38137004416","BAND-AID KIDS BARBIE ASST 25CT",2.91
"30904630477","MAGNESIUM CITRATE SOLUTION 296ML MAJOR",2.9
"31184505171","C 500MG PURE ASCORBIC ACID TAB",2.89
"30904630521","SORE THROAT CHERRY SPY 177 ML",2.88
"35167220201","TOLNAFTATE 1% CREAM 0.5OZ TARO",2.85
"30025810950","EQUAL L/CAL PKT 50",2.83
"7685500009","RUBBER EAR PLUGS 00009PKG APEX",2.82
"63810253284","ZONE PRFT NTRN BAR D/C ALMOND",2.8
"2571569603","FINGER GUARD PLASTIC ASSORTED 3PK API",2.79
"30904078814","MILK OF MAGNESIA SUSPENSION 12OZ MAJOR",2.79
"31254663343","HALLS BAGS BNS STRWBR LOZ 40",2.79
"31254663694","HALLS REFRESH BAG S/F LEMON RSPBRRY 20CT",2.79
"3660207221","RICOLA BAG S/F MENTHOL 19CT",2.79
"4480000102","SWEET N LOW",2.79
"7685571001","NOSE PADS 71001PKG CAREX",2.79
"8770141090","GNP COUGH DRP WILD CHERRY 30",2.74
"30904649235","LIQUITEARS POLYVINYL ALCOHOL SOL 15ML",2.73
"35789690101","ACETAMIN 325MG TABLET 100CT GERI-CARE",2.71
"7256008020","SMITH BROS CGH DR S/F BLK CHRY",2.71
"30713010209","SANI-SUPP GLYCERIN PEDIATRIC SUP 10 UD",2.69
"31254600092","HALLS STICK XTRA STRONG 20X9CT",2.69
"4116710001","ROLAIDS REG STR TABLET MINT 12X3X12CT",2.69
"51131185975","NEXCARE GNTL PAPER TAPE 1X10YD JDEOBS",2.69
"87701426766","GNP TUSSIN MUCUS & CHEST CONGESTION 4OZ",2.66
"30904113213","VIT B12 100MCG TABLET 130CT MAJOR",2.63
"536410608","CALCIUM OYSCO 500MG TABLET 60CT WATSON",2.63
"7362100646","FISHERMAN FRIEND BOX S/F MINT 38CT",2.63
"1101711850","SCH F/EASE BUN CUSH",2.59
"35483820970","SILTUSSIN DM SYRUP 237ML",2.59
"38056000811","GLOVE COTTON DERMAL #81 SMALL 1PR CARA",2.59
"1096100262","PUMICE STONE WORK MAN",2.55
"61678411911","ZINC OXIDE OINTMENT TUBE 2 OZ JDEOBS",2.54
"87701426605","GNP CHILDRN CHEWABLE COMPLT VITAMIN 30CT",2.52
"30299391828","LBL CETAPHIL MST TRY SZ",2.49
"30904122800","BANOPHEN ELIXIR UNBOXED 4OZ MAJOR",2.49
"4138800257","BLISTEX COLD ALLERGY CARDED 24X0.15OZ",2.49
"85747000300","HERO ENERGY SHOT MIXED BERRY 12X2OZ",2.49
"536407601","NIACIN 100MG TABLET 100CT WATSON",2.45
"30113048462","GS APAP 500MG CAPLET/TYLENOL 24 JDEOBS",2.44
"30603059950","POVIDONE IODINE 10% OINTMENT 30GM QLT",2.43
"30904319160","ZINC GLUCONATE 50MG TABLET 100CT MAJOR",2.42
"3660080150","CHAPSTICK ULTRA SPF30 CARDED 24X0.15OZ",2.39
"4116712013","NULLO DEODORIZER TABLET 135CT",2.39
